name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[1,1]	-1.1	0.0328	0.667	-1.71	-1.3	0.437	413.0	0.162	1.0
theta_pr[1,2]	-1.16	0.271	1.07	-1.9	-1.54	1.61	15.5	0.00608	1.33
theta_pr[1,3]	-0.804	0.0162	0.356	-1.25	-0.854	-0.206	482.0	0.189	1.0
theta_pr[1,4]	-1.04	0.0143	0.204	-1.36	-1.05	-0.711	204.0	0.0799	1.01
theta_pr[1,5]	0.828	0.0245	0.764	-0.417	0.824	2.09	972.0	0.381	0.999
theta_pr[1,6]	-0.682	0.0182	0.432	-1.2	-0.767	0.124	564.0	0.221	1.01
theta_pr[1,7]	0.231	0.0308	0.75	-0.807	0.147	1.63	594.0	0.233	1.0
theta_pr[1,8]	-0.545	0.0204	0.541	-1.2	-0.655	0.534	701.0	0.275	1.0
theta_pr[1,9]	0.325	0.0163	0.497	-0.389	0.268	1.23	929.0	0.364	1.0
theta_pr[1,10]	0.65	0.019	0.617	-0.254	0.59	1.76	1055.0	0.413	0.999
theta_pr[1,11]	0.89	0.0184	0.571	0.00199	0.856	1.88	958.0	0.376	1.01
theta_pr[1,12]	-0.51	0.0136	0.262	-0.939	-0.507	-0.077	370.0	0.145	1.01
theta_pr[1,13]	1.22	0.0181	0.582	0.309	1.2	2.22	1041.0	0.408	1.0
theta_pr[1,14]	-0.603	0.014	0.42	-1.11	-0.68	0.197	905.0	0.355	1.01
theta_pr[1,15]	-1.25	0.0813	1.0	-2.01	-1.6	1.39	152.0	0.0596	1.01
theta_pr[1,16]	1.42	0.0144	0.518	0.637	1.38	2.3	1299.0	0.509	1.0
theta_pr[1,17]	-1.11	0.0276	0.617	-1.69	-1.28	0.26	498.0	0.195	1.0
theta_pr[1,18]	1.03	0.0137	0.489	0.268	1.01	1.89	1274.0	0.5	1.0
theta_pr[1,19]	1.13	0.0289	0.777	-0.205	1.16	2.37	721.0	0.283	1.0
theta_pr[1,20]	-0.196	0.0281	0.721	-1.17	-0.337	1.13	660.0	0.259	1.01
theta_pr[1,21]	-0.662	0.0183	0.478	-1.26	-0.764	0.327	679.0	0.266	1.0
theta_pr[1,22]	0.0215	0.0176	0.549	-0.703	-0.0682	1.04	970.0	0.38	1.0
theta_pr[1,23]	0.735	0.0169	0.56	-0.145	0.704	1.72	1101.0	0.432	1.0
theta_pr[1,24]	-1.29	0.0184	0.271	-1.63	-1.3	-0.978	216.0	0.0847	1.02
theta_pr[1,25]	-0.156	0.0241	0.65	-1.07	-0.249	1.06	725.0	0.284	1.01
theta_pr[1,26]	-0.678	0.0212	0.559	-1.27	-0.83	0.584	692.0	0.271	1.0
theta_pr[1,27]	1.14	0.0189	0.632	0.136	1.11	2.24	1116.0	0.438	1.0
theta_pr[1,28]	-0.494	0.0186	0.496	-1.09	-0.594	0.479	710.0	0.279	1.0
theta_pr[1,29]	0.7	0.0139	0.499	-0.073	0.656	1.59	1285.0	0.504	1.0
theta_pr[1,30]	0.25	0.0238	0.757	-0.843	0.179	1.6	1011.0	0.396	1.0
theta_pr[1,31]	1.46	0.0271	0.72	0.233	1.48	2.61	707.0	0.277	1.01
theta_pr[1,32]	-1.41	0.0162	0.2	-1.73	-1.41	-1.1	153.0	0.0599	1.02
theta_pr[1,33]	-0.629	0.0197	0.55	-1.3	-0.751	0.428	782.0	0.307	1.0
theta_pr[1,34]	0.631	0.0162	0.535	-0.152	0.576	1.58	1089.0	0.427	1.0
theta_pr[1,35]	0.264	0.0131	0.502	-0.437	0.204	1.15	1476.0	0.579	1.0
theta_pr[1,36]	-0.217	0.0143	0.506	-0.875	-0.292	0.708	1257.0	0.493	1.0
theta_pr[1,37]	0.958	0.0146	0.53	0.134	0.927	1.89	1319.0	0.517	1.0
theta_pr[1,38]	0.114	0.015	0.428	-0.536	0.0764	0.892	814.0	0.319	1.0
theta_pr[1,39]	-0.0804	0.0142	0.494	-0.759	-0.144	0.845	1218.0	0.477	1.0
theta_pr[1,40]	-0.13	0.0197	0.558	-0.889	-0.215	0.94	800.0	0.314	1.01
theta_pr[1,41]	1.01	0.0161	0.534	0.187	0.991	1.94	1100.0	0.431	1.01
theta_pr[1,42]	-0.317	0.0145	0.25	-0.718	-0.333	0.113	297.0	0.117	1.01
theta_pr[1,43]	-0.373	0.0282	0.67	-1.17	-0.543	0.986	565.0	0.222	1.0
theta_pr[1,44]	0.753	0.0138	0.532	-0.0743	0.715	1.71	1492.0	0.585	1.0
theta_pr[1,45]	-1.34	0.0519	0.478	-1.78	-1.42	-0.733	84.8	0.0332	1.01
theta_pr[1,46]	-0.379	0.0358	0.805	-1.37	-0.574	1.22	507.0	0.199	1.01
theta_pr[1,47]	-0.423	0.0284	0.709	-1.28	-0.607	1.03	622.0	0.244	1.01
theta_pr[1,48]	-0.522	0.0141	0.365	-1.01	-0.57	0.132	673.0	0.264	1.01
theta_pr[1,49]	-0.673	0.0164	0.473	-1.25	-0.755	0.255	827.0	0.324	1.0
theta_pr[1,50]	0.487	0.0151	0.567	-0.351	0.43	1.51	1411.0	0.553	0.999
theta_pr[1,51]	-0.0117	0.0113	0.319	-0.503	-0.029	0.543	800.0	0.313	1.0
theta_pr[1,52]	-0.128	0.0395	0.919	-1.28	-0.342	1.51	542.0	0.212	1.01
theta_pr[1,53]	-0.631	0.0266	0.687	-1.4	-0.814	0.767	670.0	0.263	1.0
theta_pr[1,54]	1.36	0.0179	0.547	0.484	1.34	2.33	935.0	0.366	1.0
theta_pr[1,55]	0.00609	0.0128	0.42	-0.567	-0.0442	0.799	1080.0	0.423	1.0
theta_pr[1,56]	0.381	0.0257	0.695	-0.6	0.316	1.63	731.0	0.287	1.01
theta_pr[1,57]	-0.42	0.0265	0.739	-1.3	-0.626	0.996	779.0	0.305	1.0
theta_pr[1,58]	-1.44	0.0163	0.183	-1.75	-1.44	-1.14	127.0	0.0497	1.02
theta_pr[1,59]	1.78	0.0157	0.538	0.903	1.76	2.72	1166.0	0.457	1.0
theta_pr[1,60]	0.407	0.0137	0.436	-0.235	0.369	1.18	1022.0	0.401	1.01
theta_pr[1,61]	0.156	0.0379	0.892	-1.21	0.114	1.61	555.0	0.218	1.01
theta_pr[1,62]	-0.575	0.0151	0.403	-1.1	-0.637	0.165	716.0	0.281	1.01
theta_pr[1,63]	-0.214	0.0494	0.979	-1.41	-0.45	1.59	393.0	0.154	1.0
theta_pr[1,64]	0.985	0.021	0.689	-0.0518	0.932	2.18	1080.0	0.423	1.01
theta_pr[1,65]	-0.71	0.0138	0.208	-1.05	-0.705	-0.365	229.0	0.0897	1.01
theta_pr[1,66]	0.727	0.0236	0.715	-0.379	0.694	1.93	916.0	0.359	1.0
theta_pr[1,67]	-1.1	0.017	0.181	-1.42	-1.09	-0.808	113.0	0.0444	1.02
theta_pr[1,68]	1.56	0.017	0.555	0.708	1.52	2.56	1071.0	0.42	1.0
theta_pr[1,69]	0.388	0.0153	0.561	-0.423	0.327	1.4	1343.0	0.527	1.0
theta_pr[1,70]	0.646	0.0117	0.482	-0.078	0.618	1.49	1699.0	0.666	1.0
theta_pr[1,71]	-0.497	0.0233	0.648	-1.23	-0.683	0.872	773.0	0.303	1.0
theta_pr[1,72]	2.26	0.0192	0.57	1.36	2.23	3.26	880.0	0.345	1.0
theta_pr[1,73]	1.5	0.0171	0.571	0.63	1.47	2.46	1115.0	0.437	1.0
theta_pr[1,74]	-1.08	0.0147	0.191	-1.4	-1.09	-0.763	169.0	0.0662	1.01
theta_pr[1,75]	-1.01	0.0144	0.24	-1.37	-1.01	-0.605	276.0	0.108	1.01
theta_pr[1,76]	0.386	0.0135	0.378	-0.185	0.362	1.04	785.0	0.308	1.01
theta_pr[1,77]	-0.537	0.021	0.53	-1.18	-0.656	0.472	635.0	0.249	1.0
theta_pr[1,78]	-1.42	0.017	0.187	-1.74	-1.42	-1.12	121.0	0.0474	1.02
theta_pr[1,79]	-0.0675	0.0234	0.712	-1.0	-0.195	1.23	929.0	0.364	1.0
theta_pr[1,80]	-0.221	0.0135	0.434	-0.826	-0.288	0.624	1026.0	0.402	1.0
theta_pr[1,81]	1.05	0.0286	0.76	-0.238	1.09	2.29	704.0	0.276	1.01
theta_pr[1,82]	0.0847	0.0243	0.63	-0.814	-0.00111	1.28	674.0	0.264	1.0
theta_pr[1,83]	0.181	0.0228	0.698	-0.858	0.117	1.41	937.0	0.367	1.0
theta_pr[1,84]	0.423	0.0259	0.73	-0.671	0.374	1.69	796.0	0.312	1.01
theta_pr[1,85]	0.0493	0.0198	0.637	-0.809	-0.0594	1.21	1035.0	0.406	0.999
theta_pr[1,86]	-1.19	0.0183	0.191	-1.5	-1.18	-0.882	109.0	0.0426	1.02
theta_pr[1,87]	-0.0983	0.0191	0.601	-0.925	-0.195	1.01	988.0	0.387	0.999
theta_pr[1,88]	0.0518	0.0203	0.533	-0.648	-0.0442	1.08	691.0	0.271	1.01
theta_pr[1,89]	-1.04	0.0137	0.253	-1.41	-1.06	-0.614	342.0	0.134	1.01
theta_pr[1,90]	-0.659	0.0207	0.574	-1.34	-0.804	0.454	769.0	0.301	1.01
theta_pr[1,91]	1.2	0.0167	0.53	0.357	1.18	2.11	1014.0	0.397	1.0
theta_pr[1,92]	-0.277	0.0157	0.51	-0.953	-0.372	0.717	1062.0	0.416	1.0
theta_pr[1,93]	-1.13	0.0146	0.2	-1.46	-1.13	-0.797	187.0	0.0734	1.02
theta_pr[1,94]	0.357	0.0246	0.766	-0.74	0.258	1.77	970.0	0.38	1.01
theta_pr[1,95]	-0.0797	0.0171	0.563	-0.837	-0.171	0.967	1079.0	0.423	1.0
theta_pr[1,96]	0.332	0.0448	0.958	-1.14	0.364	1.86	457.0	0.179	1.01
theta_pr[1,97]	0.742	0.0168	0.586	-0.116	0.684	1.79	1216.0	0.477	1.0
theta_pr[2,1]	-0.43	0.0286	0.772	-1.48	-0.527	1.0	727.0	0.285	1.01
theta_pr[2,2]	0.799	0.22	1.15	-1.43	0.995	2.43	27.4	0.0107	1.15
theta_pr[2,3]	0.262	0.0112	0.398	-0.358	0.239	0.949	1255.0	0.492	1.0
theta_pr[2,4]	0.696	0.0161	0.485	-0.029	0.655	1.54	905.0	0.355	1.0
theta_pr[2,5]	-1.79	0.0187	0.499	-2.59	-1.78	-0.979	715.0	0.28	1.0
theta_pr[2,6]	0.253	0.0157	0.436	-0.401	0.228	1.01	769.0	0.301	1.0
theta_pr[2,7]	-0.174	0.00973	0.264	-0.589	-0.192	0.288	737.0	0.289	1.0
theta_pr[2,8]	-0.459	0.0113	0.328	-0.964	-0.482	0.132	847.0	0.332	1.0
theta_pr[2,9]	0.175	0.00801	0.222	-0.198	0.175	0.54	770.0	0.302	1.0
theta_pr[2,10]	-0.322	0.013	0.269	-0.72	-0.348	0.157	431.0	0.169	1.01
theta_pr[2,11]	0.351	0.0153	0.269	-0.0486	0.331	0.827	311.0	0.122	1.02
theta_pr[2,12]	0.999	0.00868	0.314	0.496	0.977	1.53	1312.0	0.515	1.0
theta_pr[2,13]	0.34	0.0153	0.299	-0.104	0.32	0.849	381.0	0.149	1.01
theta_pr[2,14]	-0.329	0.0112	0.309	-0.795	-0.35	0.215	763.0	0.299	1.0
theta_pr[2,15]	-1.07	0.0496	1.3	-2.88	-1.29	1.21	690.0	0.271	1.0
theta_pr[2,16]	0.836	0.019	0.323	0.361	0.809	1.41	288.0	0.113	1.02
theta_pr[2,17]	-0.439	0.0327	0.942	-1.65	-0.648	1.38	829.0	0.325	1.01
theta_pr[2,18]	0.9	0.0138	0.289	0.46	0.881	1.42	440.0	0.172	1.01
theta_pr[2,19]	-0.63	0.0204	0.389	-1.18	-0.67	0.0901	363.0	0.142	1.01
theta_pr[2,20]	-1.11	0.0122	0.35	-1.63	-1.15	-0.509	822.0	0.322	1.01
theta_pr[2,21]	-0.0981	0.0143	0.42	-0.686	-0.146	0.644	861.0	0.338	1.0
theta_pr[2,22]	-0.132	0.00891	0.24	-0.51	-0.143	0.258	727.0	0.285	1.0
theta_pr[2,23]	0.215	0.0111	0.246	-0.176	0.204	0.655	489.0	0.192	1.01
theta_pr[2,24]	0.851	0.0206	0.707	-0.379	0.88	1.98	1174.0	0.46	1.0
theta_pr[2,25]	-0.702	0.0116	0.302	-1.15	-0.724	-0.168	682.0	0.267	1.0
theta_pr[2,26]	-0.0596	0.0139	0.433	-0.684	-0.0979	0.708	972.0	0.381	0.999
theta_pr[2,27]	-0.125	0.0187	0.319	-0.56	-0.166	0.463	290.0	0.114	1.02
theta_pr[2,28]	-0.157	0.012	0.333	-0.65	-0.184	0.435	769.0	0.301	1.01
theta_pr[2,29]	0.447	0.01	0.253	0.0662	0.433	0.9	638.0	0.25	1.0
theta_pr[2,30]	-1.89	0.0122	0.431	-2.63	-1.86	-1.24	1257.0	0.493	1.0
theta_pr[2,31]	-1.12	0.0265	0.465	-1.85	-1.15	-0.333	307.0	0.12	1.02
theta_pr[2,32]	0.919	0.0177	0.773	-0.279	0.882	2.25	1914.0	0.75	1.0
theta_pr[2,33]	-0.636	0.0191	0.457	-1.23	-0.719	0.193	572.0	0.224	1.01
theta_pr[2,34]	0.598	0.011	0.261	0.187	0.591	1.04	566.0	0.222	1.01
theta_pr[2,35]	0.297	0.00838	0.242	-0.0945	0.29	0.703	837.0	0.328	1.0
theta_pr[2,36]	-0.447	0.00799	0.242	-0.831	-0.454	-0.0241	919.0	0.36	1.0
theta_pr[2,37]	0.506	0.0135	0.261	0.0877	0.497	0.957	377.0	0.148	1.01
theta_pr[2,38]	0.461	0.00788	0.259	0.059	0.454	0.898	1081.0	0.424	1.0
theta_pr[2,39]	0.0811	0.0089	0.271	-0.321	0.0653	0.534	929.0	0.364	1.0
theta_pr[2,40]	0.0828	0.00918	0.284	-0.334	0.0556	0.605	954.0	0.374	1.0
theta_pr[2,41]	0.545	0.0133	0.273	0.137	0.527	1.03	421.0	0.165	1.01
theta_pr[2,42]	2.42	0.011	0.474	1.71	2.4	3.22	1845.0	0.723	0.999
theta_pr[2,43]	-0.637	0.0119	0.319	-1.11	-0.662	-0.0723	717.0	0.281	1.0
theta_pr[2,44]	0.744	0.0106	0.265	0.343	0.732	1.19	625.0	0.245	1.01
theta_pr[2,45]	0.362	0.0437	0.85	-1.11	0.38	1.81	377.0	0.148	1.01
theta_pr[2,46]	-1.34	0.0118	0.375	-1.92	-1.37	-0.682	1008.0	0.395	1.0
theta_pr[2,47]	-1.19	0.0123	0.369	-1.74	-1.21	-0.56	894.0	0.35	1.0
theta_pr[2,48]	0.256	0.00809	0.304	-0.207	0.235	0.781	1416.0	0.555	1.0
theta_pr[2,49]	-0.339	0.0121	0.353	-0.846	-0.375	0.291	846.0	0.332	1.0
theta_pr[2,50]	-0.347	0.0112	0.254	-0.747	-0.355	0.0707	511.0	0.2	1.0
theta_pr[2,51]	0.827	0.00741	0.28	0.378	0.823	1.3	1424.0	0.558	1.0
theta_pr[2,52]	-1.74	0.0126	0.437	-2.45	-1.74	-1.03	1195.0	0.468	0.999
theta_pr[2,53]	-0.91	0.0159	0.466	-1.51	-0.994	-0.00239	855.0	0.335	1.01
theta_pr[2,54]	0.932	0.015	0.315	0.434	0.921	1.48	440.0	0.173	1.01
theta_pr[2,55]	0.407	0.0077	0.257	-0.0123	0.397	0.843	1118.0	0.438	1.0
theta_pr[2,56]	-1.45	0.0152	0.384	-2.07	-1.45	-0.797	635.0	0.249	1.0
theta_pr[2,57]	-1.02	0.0131	0.351	-1.54	-1.06	-0.407	724.0	0.284	1.0
theta_pr[2,58]	1.07	0.0127	0.624	0.0684	1.06	2.11	2412.0	0.946	1.0
theta_pr[2,59]	1.19	0.0179	0.356	0.642	1.16	1.81	395.0	0.155	1.01
theta_pr[2,60]	0.946	0.00901	0.267	0.506	0.935	1.39	880.0	0.345	1.0
theta_pr[2,61]	-1.15	0.0158	0.42	-1.72	-1.2	-0.462	709.0	0.278	1.0
theta_pr[2,62]	0.249	0.0104	0.4	-0.33	0.208	0.924	1465.0	0.574	1.0
theta_pr[2,63]	-1.17	0.0152	0.41	-1.77	-1.21	-0.444	728.0	0.285	1.0
theta_pr[2,64]	-2.2	0.0199	0.562	-3.14	-2.18	-1.32	799.0	0.313	1.01
theta_pr[2,65]	1.05	0.0101	0.36	0.496	1.03	1.66	1258.0	0.493	1.0
theta_pr[2,66]	0.1	0.0126	0.266	-0.289	0.0813	0.566	447.0	0.175	1.01
theta_pr[2,67]	1.2	0.0129	0.473	0.456	1.18	2.0	1339.0	0.525	1.0
theta_pr[2,68]	1.05	0.0177	0.339	0.542	1.03	1.66	368.0	0.144	1.01
theta_pr[2,69]	0.143	0.00893	0.226	-0.221	0.136	0.544	640.0	0.251	1.0
theta_pr[2,70]	0.76	0.0107	0.261	0.341	0.752	1.2	595.0	0.233	1.01
theta_pr[2,71]	-0.266	0.0132	0.429	-0.845	-0.332	0.518	1058.0	0.415	1.0
theta_pr[2,72]	1.57	0.0218	0.42	0.913	1.55	2.26	371.0	0.145	1.01
theta_pr[2,73]	0.694	0.0177	0.335	0.195	0.673	1.29	358.0	0.141	1.01
theta_pr[2,74]	1.24	0.0119	0.486	0.495	1.22	2.1	1664.0	0.652	1.0
theta_pr[2,75]	0.651	0.0146	0.475	-0.0703	0.618	1.5	1064.0	0.417	1.0
theta_pr[2,76]	1.22	0.00986	0.31	0.715	1.22	1.72	987.0	0.387	1.0
theta_pr[2,77]	-0.437	0.0194	0.467	-1.04	-0.535	0.501	580.0	0.227	1.01
theta_pr[2,78]	1.25	0.0142	0.71	0.0744	1.22	2.48	2499.0	0.98	0.999
theta_pr[2,79]	-1.14	0.0111	0.306	-1.65	-1.14	-0.661	756.0	0.296	1.0
theta_pr[2,80]	0.22	0.00751	0.288	-0.218	0.198	0.728	1474.0	0.578	1.0
theta_pr[2,81]	-0.321	0.0205	0.336	-0.796	-0.36	0.286	268.0	0.105	1.02
theta_pr[2,82]	-0.423	0.0105	0.268	-0.826	-0.436	0.0526	647.0	0.254	1.0
theta_pr[2,83]	-1.18	0.011	0.315	-1.69	-1.18	-0.672	826.0	0.324	1.0
theta_pr[2,84]	-1.62	0.0155	0.402	-2.27	-1.62	-0.96	668.0	0.262	1.0
theta_pr[2,85]	-0.244	0.00829	0.245	-0.618	-0.254	0.162	872.0	0.342	1.0
theta_pr[2,86]	1.28	0.0132	0.598	0.382	1.24	2.32	2063.0	0.809	0.999
theta_pr[2,87]	-0.484	0.0107	0.279	-0.892	-0.498	0.00273	680.0	0.267	1.0
theta_pr[2,88]	0.24	0.0074	0.264	-0.181	0.23	0.692	1271.0	0.498	1.0
theta_pr[2,89]	0.47	0.0138	0.468	-0.278	0.465	1.23	1149.0	0.451	1.0
theta_pr[2,90]	-0.749	0.0163	0.405	-1.33	-0.8	1.63e-05	617.0	0.242	1.0
theta_pr[2,91]	0.763	0.0145	0.288	0.338	0.746	1.27	394.0	0.154	1.01
theta_pr[2,92]	-0.00184	0.00836	0.268	-0.421	-0.0156	0.457	1032.0	0.404	1.0
theta_pr[2,93]	0.717	0.0122	0.466	-0.00374	0.699	1.52	1462.0	0.573	1.0
theta_pr[2,94]	-2.05	0.0155	0.492	-2.89	-2.04	-1.24	1004.0	0.394	1.01
theta_pr[2,95]	-0.195	0.00814	0.239	-0.567	-0.21	0.223	863.0	0.338	1.0
theta_pr[2,96]	-0.604	0.0143	0.367	-1.11	-0.649	0.0808	661.0	0.259	0.999
theta_pr[2,97]	0.705	0.012	0.276	0.288	0.691	1.18	532.0	0.209	1.01
theta_pr[3,1]	-0.417	0.0177	0.802	-1.62	-0.493	0.998	2056.0	0.806	1.0
theta_pr[3,2]	-1.13	0.0248	0.922	-2.68	-1.11	0.377	1380.0	0.541	1.01
theta_pr[3,3]	0.697	0.0145	0.583	-0.195	0.668	1.69	1625.0	0.637	0.999
theta_pr[3,4]	0.979	0.0132	0.681	-0.133	0.981	2.11	2673.0	1.05	1.0
theta_pr[3,5]	-1.1	0.0218	0.61	-2.14	-1.08	-0.122	781.0	0.306	0.999
theta_pr[3,6]	-1.73	0.0139	0.568	-2.68	-1.72	-0.85	1663.0	0.652	0.999
theta_pr[3,7]	-0.261	0.0107	0.402	-0.93	-0.259	0.4	1427.0	0.56	1.0
theta_pr[3,8]	-0.102	0.0147	0.522	-0.886	-0.147	0.834	1262.0	0.495	1.0
theta_pr[3,9]	-0.691	0.00974	0.398	-1.35	-0.673	-0.0704	1669.0	0.654	1.0
theta_pr[3,10]	-0.589	0.013	0.431	-1.29	-0.593	0.11	1100.0	0.431	1.0
theta_pr[3,11]	0.611	0.0104	0.366	0.0199	0.6	1.23	1232.0	0.483	1.0
theta_pr[3,12]	-2.0	0.0137	0.519	-2.86	-1.99	-1.16	1437.0	0.564	1.0
theta_pr[3,13]	-0.34	0.0138	0.445	-1.06	-0.353	0.419	1040.0	0.408	1.0
theta_pr[3,14]	1.25	0.016	0.648	0.258	1.21	2.38	1635.0	0.641	1.0
theta_pr[3,15]	-0.0378	0.0203	0.941	-1.49	-0.0911	1.61	2149.0	0.843	0.999
theta_pr[3,16]	-1.11	0.0158	0.525	-1.98	-1.12	-0.219	1111.0	0.436	1.0
theta_pr[3,17]	0.649	0.022	0.843	-0.623	0.606	2.06	1467.0	0.575	1.0
theta_pr[3,18]	-0.6	0.0128	0.439	-1.32	-0.594	0.108	1174.0	0.46	1.0
theta_pr[3,19]	-0.911	0.0219	0.595	-1.93	-0.887	0.0343	742.0	0.291	1.0
theta_pr[3,20]	0.185	0.0166	0.513	-0.527	0.108	1.14	951.0	0.373	1.0
theta_pr[3,21]	-0.392	0.015	0.57	-1.26	-0.435	0.633	1451.0	0.569	1.0
theta_pr[3,22]	0.753	0.0108	0.439	0.0998	0.709	1.53	1642.0	0.644	1.0
theta_pr[3,23]	0.709	0.00944	0.337	0.187	0.702	1.28	1276.0	0.5	1.0
theta_pr[3,24]	1.67	0.0186	0.781	0.325	1.67	2.9	1771.0	0.694	0.999
theta_pr[3,25]	-0.169	0.0116	0.424	-0.859	-0.178	0.557	1327.0	0.52	1.0
theta_pr[3,26]	0.233	0.0132	0.567	-0.631	0.187	1.23	1833.0	0.719	1.0
theta_pr[3,27]	-0.732	0.0159	0.495	-1.52	-0.742	0.0935	965.0	0.378	1.0
theta_pr[3,28]	-0.336	0.0118	0.466	-1.06	-0.339	0.45	1559.0	0.611	1.0
theta_pr[3,29]	-0.0214	0.0114	0.379	-0.625	-0.0284	0.62	1112.0	0.436	1.0
theta_pr[3,30]	0.3	0.016	0.44	-0.384	0.288	1.07	761.0	0.298	1.0
theta_pr[3,31]	-1.18	0.0222	0.646	-2.29	-1.17	-0.18	847.0	0.332	1.01
theta_pr[3,32]	0.478	0.0136	0.777	-0.817	0.489	1.79	3269.0	1.28	0.999
theta_pr[3,33]	0.267	0.0172	0.63	-0.604	0.173	1.4	1349.0	0.529	1.0
theta_pr[3,34]	0.613	0.0113	0.382	0.0149	0.597	1.26	1141.0	0.447	1.0
theta_pr[3,35]	0.514	0.00952	0.402	-0.129	0.506	1.19	1782.0	0.699	1.0
theta_pr[3,36]	0.985	0.0122	0.512	0.253	0.913	1.92	1750.0	0.686	0.999
theta_pr[3,37]	0.0264	0.0109	0.379	-0.582	0.0237	0.663	1207.0	0.473	1.0
theta_pr[3,38]	0.0432	0.0096	0.387	-0.589	0.0376	0.662	1623.0	0.636	0.999
theta_pr[3,39]	0.779	0.0104	0.433	0.119	0.755	1.54	1721.0	0.675	1.0
theta_pr[3,40]	-0.246	0.0104	0.433	-0.955	-0.256	0.482	1722.0	0.675	1.0
theta_pr[3,41]	-0.387	0.0123	0.426	-1.07	-0.396	0.323	1208.0	0.473	1.0
theta_pr[3,42]	-1.5	0.0165	0.573	-2.47	-1.51	-0.592	1206.0	0.473	1.0
theta_pr[3,43]	0.559	0.0161	0.546	-0.192	0.485	1.59	1145.0	0.449	1.0
theta_pr[3,44]	0.496	0.0102	0.376	-0.125	0.496	1.15	1349.0	0.529	1.0
theta_pr[3,45]	-1.38	0.0198	0.822	-2.66	-1.4	0.022	1726.0	0.677	1.0
theta_pr[3,46]	-0.295	0.0164	0.554	-1.09	-0.347	0.685	1147.0	0.45	1.0
theta_pr[3,47]	0.379	0.0187	0.608	-0.449	0.283	1.54	1062.0	0.416	1.0
theta_pr[3,48]	-1.13	0.0105	0.485	-1.93	-1.1	-0.379	2141.0	0.839	1.0
theta_pr[3,49]	-0.284	0.0128	0.523	-1.09	-0.31	0.61	1682.0	0.659	1.0
theta_pr[3,50]	2.03	0.0136	0.51	1.29	1.99	2.96	1413.0	0.554	0.999
theta_pr[3,51]	-1.02	0.0108	0.461	-1.82	-0.999	-0.266	1835.0	0.72	1.0
theta_pr[3,52]	0.504	0.027	0.654	-0.307	0.363	1.84	586.0	0.23	1.01
theta_pr[3,53]	0.347	0.018	0.63	-0.561	0.276	1.54	1231.0	0.483	1.0
theta_pr[3,54]	0.117	0.0136	0.414	-0.56	0.117	0.801	928.0	0.364	1.0
theta_pr[3,55]	0.409	0.0112	0.425	-0.275	0.391	1.12	1433.0	0.562	1.0
theta_pr[3,56]	0.369	0.0137	0.386	-0.226	0.343	1.02	787.0	0.309	1.0
theta_pr[3,57]	0.403	0.0163	0.592	-0.405	0.301	1.48	1313.0	0.515	1.0
theta_pr[3,58]	-0.696	0.0152	0.817	-2.01	-0.703	0.643	2903.0	1.14	1.0
theta_pr[3,59]	1.3	0.0151	0.436	0.641	1.28	2.04	830.0	0.325	1.0
theta_pr[3,60]	-0.0243	0.0103	0.404	-0.731	-0.0198	0.615	1551.0	0.608	1.0
